id,pid,diet_veg,diet_gf,diet_sf,diet_egg,diet_nut,diet_soy,diet_wheat,diet_fish,diet_shellfish,diet_oth_allergy,diet_oth_res,diet_none,diet_pna,purch_groc_ol_freq,purch_milk_is,purch_milk_ol,purch_milk_pna,purch_milk_is_freq,purch_milk_is_ware,purch_milk_is_bigbox,purch_milk_is_super,purch_milk_is_spec,purch_milk_is_disc,purch_milk_is_conv,purch_milk_is_local,purch_milk_is_oth,purch_milk_is_othtxt,purch_milk_ol_freq,purch_milk_ol_loc,AttentionCheck1,cons_milk_freq,purch_milk_size,purch_milk_size_oth,milk_whole,milk_2pct,milk_1pct,milk_skim,milk_lf,milk_a2,milk_cream,milk_homo,milk_oth,milk_pna,milk_othtxt,milk_price,spend,rank_brand,rank_fat,rank_claim,rank_price,notice_sellby,last_exp_nps,last_exp_nbr,poor_exp,poor_exp_taste,poor_exp_smell,poor_exp_sick,poor_exp_sour,poor_exp_pkg,poor_exp_2day,poor_exp_expired,poor_exp_texture,poor_exp_oth,poor_exp_pna,poor_exp_badb4exp,poor_exp_othtxt,poor_exp_freq,poor_exp_chg_switch_st,poor_exp_chg_switch_sp,poor_exp_chg_switch_brand,poor_exp_chg_switch_type,poor_exp_chg_nc,poor_exp_chg_pna,poor_exp_chg_switch_detail,poor_exp_chg_switch_alloc,good_exp_is_ret,good_exp_is_nps,good_exp_is_nbr,poor_exp_is_ret,poor_exp_is_nps,poor_exp_is_nbr,good_exp_ic_ret,good_exp_ic_nps,good_exp_ic_nbr,poor_exp_ic_ret,poor_exp_ic_nps,poor_exp_ic_nbr,good_exp_olsp_ret,good_exp_olsp_nps,good_exp_olsp_nbr,poor_exp_olsp_ret,poor_exp_olsp_nps,poor_exp_olsp_nbr,good_exp_stweb_ret,good_exp_stweb_nps,good_exp_stweb_nbr,poor_exp_stweb_ret,poor_exp_stweb_nps,poor_exp_stweb_nbr,birth_yr,age,age_cat,gender,gender_txt,eth_white,eth_me_na,eth_black,eth_native,eth_asian,eth_pi,eth_latino,eth_oth,eth_pna,eth_othtxt,edu,emp,hhinc,ms,child,state
R_2WwKNozgnzOz9Ik,5f4af662edeb8515330d6405,,,,,,,,,,,,None,,Several times a month,In a store,Online (through an app or web browser),,Approximately every 10 - 14 days,,"Large/national big-box stores (Walmart, Target, K-Mart, etc.)","Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)",,,Convenience stores,Small/local grocery stores,,,Less frequently than every 14 days,"Store-specific online services (Stop and Shop online delivery/pickup, Walmart+, etc)",Strongly Disagree,Multiple times a week,Gallon,,Whole milk,2%,,,,,,,,,,$4+,$25-50,3,1,4,2,Yes,Passive,8,Yes,When milk was not sour but it did not taste as I expected,,,When the milk has a sour taste,When the milk container is dirty or damaged,,,,,,,,Rarely,,,Switch milk producer / brand,,,,,,Very Likely,Passive,8,Neutral,Detractor,0,,,NA,,,NA,,,NA,,,NA,Very Likely,Passive,8,Neutral,Detractor,0,1969,53,46-55,Male,,White,,,American Indian or Alaska Native,Asian (including South Asian),,,,,,Some college but no degree,Working part-time,"Less than $10,000",Never married,No,Mississippi
R_0NXSSx1MGSqvxv3,607db957e9d570c7c2657b8d,,,,,,,,,,,,None,,About once per week,In a store,Online (through an app or web browser),,Approximately every 10 - 14 days,"Warehouse club stores (Costco, Sam's Club, BJ's, etc.)","Large/national big-box stores (Walmart, Target, K-Mart, etc.)","Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)","Specialty stores (Whole Foods, Trader Joe's, ethnic grocery stores, etc)",,,Small/local grocery stores,,,Approximately once a week,"Store-specific online services (Stop and Shop online delivery/pickup, Walmart+, etc)",Strongly Disagree,Multiple times a day,Half-gallon,,Whole milk,2%,,,Lactose-free milk,,,,,,,$2-4,$100-150,4,1,2,3,Yes,Promoter,10,Yes,When milk was not sour but it did not taste as I expected,When milk does not smell as I expected,When you get sick from the food product,When the milk has a sour taste,When the milk container is dirty or damaged,When the milk is less than or equal to 2 days from expiration date,When the milk is expired,When milk has a different texture than I expected,,,,,Rarely,,,,,"No, nothing changed",,,,Very Likely,Detractor,5,Very Likely,Detractor,5,,,NA,,,NA,,,NA,,,NA,Very Likely,Detractor,5,Very Likely,Detractor,5,1969,53,46-55,Female,,White,,,,,,,,,,Bachelor's degree in college (4-year),Working full-time,"$100,000 to $149,999",Living with a partner,Yes,California
R_2OMFPWEw5mEjVUp,60b81f5f9e32d170d3ab805e,,,,,,,,,,,,None,,More than once a week,In a store,Online (through an app or web browser),,Approximately every 10 - 14 days,,"Large/national big-box stores (Walmart, Target, K-Mart, etc.)","Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)","Specialty stores (Whole Foods, Trader Joe's, ethnic grocery stores, etc)",,,,,,Approximately every 10 - 14 days,Amazon Fresh,Strongly Disagree,Once a week,More than one gallon,,Whole milk,2%,,,,,,,,,,$4+,$50-100,2,3,1,4,Yes,Promoter,9,No,,,,,,,,,,,,,,,,,,,,,,Very Likely,Promoter,10,,,NA,,,NA,,,NA,Very Likely,Promoter,10,,,NA,,,NA,,,NA,1969,53,46-55,Female,,,,Black or African American,,,,,,,,Bachelor's degree in college (4-year),Working part-time,"$30,000 to $39,999",Divorced,Yes,Virginia
R_1QMavNiwny23VOa,622a07840fcdc97704f929a9,,,,,,,,,,,,None,,Once in a few months or longer,In a store,,,Approximately once a week,,"Large/national big-box stores (Walmart, Target, K-Mart, etc.)","Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)","Specialty stores (Whole Foods, Trader Joe's, ethnic grocery stores, etc)",,,,,,,,Strongly Disagree,Once a day,Half-gallon,,,,1%,,,,,,,,,$2-4,$100-150,4,1,3,2,Yes,Passive,8,Yes,When milk was not sour but it did not taste as I expected,,,,,When the milk is less than or equal to 2 days from expiration date,,,,,,,Rarely,,,,,"No, nothing changed",,,,Very Likely,Passive,7,Likely,Detractor,6,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,1969,53,46-55,Male,,White,,,,,,,,,,Some college but no degree,Working part-time,"$20,000 to $29,999",Never married,No,Nevada
R_2fksVV3u3So1Kzh,57dd766bbcd7150001ded5de,,,,,,,,,,,,None,,About once per week,In a store,Online (through an app or web browser),,Approximately once a week,,"Large/national big-box stores (Walmart, Target, K-Mart, etc.)","Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)",,,,Small/local grocery stores,,,Less frequently than every 14 days,Other (please specify),Strongly Disagree,Once a day,Gallon,,Whole milk,,,,,,,,,,,$4+,$100-150,2,4,3,1,Yes,Promoter,10,Yes,When milk was not sour but it did not taste as I expected,,,When the milk has a sour taste,When the milk container is dirty or damaged,,,,,,,,Rarely,,,,,"No, nothing changed",,,,Very Likely,Detractor,5,Very Likely,Detractor,5,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,1968,54,46-55,Male,,White,,,,,,,,,,Bachelor's degree in college (4-year),Working full-time,"$30,000 to $39,999",Never married,No,Pennsylvania
R_1r2rkFvdxhGaffv,5a693e48c0d8360001082fda,,,,,,,,,,,,None,,Several times a month,In a store,,,Approximately once a week,,,"Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)",,,,,,,,,Strongly Disagree,Multiple times a day,Quart,,,,,,,,Cream-line milk,,,,,$4+,$50-100,2,4,1,3,Yes,Promoter,9,No,,,,,,,,,,,,,,,,,,,,,,Very Likely,Promoter,9,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,1968,54,46-55,Male,,White,,,,,,,,,,Graduate Degree,Working full-time,"$150,000 or more",Married,No,Virginia
R_129De6CRBFqPs4v,5a6d3a19e6cc4a0001b6c47a,,,,,,,,,,,,None,,Several times a month,In a store,Online (through an app or web browser),,Approximately every 10 - 14 days,"Warehouse club stores (Costco, Sam's Club, BJ's, etc.)","Large/national big-box stores (Walmart, Target, K-Mart, etc.)","Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)",,,,,,,Less frequently than every 14 days,"Store-specific online services (Stop and Shop online delivery/pickup, Walmart+, etc)",Strongly Disagree,Multiple times a day,Gallon,,,2%,,Skim milk,,,,,,,,$2-4,$100-150,2,1,4,3,Yes,Passive,8,No,,,,,,,,,,,,,,,,,,,,,,Very Likely,Promoter,9,,,NA,,,NA,,,NA,,,NA,,,NA,Likely,Promoter,9,,,NA,1968,54,46-55,Male,,White,,,,,,,,,,Some college but no degree,Working full-time,"$60,000 to $69,999",Married,No,New York
R_339BBDdOlIis6V7,5bbc0004ac45e6000131d380,,Gluten-free,Sugar-free,,,,,,,,,,,Several times a month,In a store,Online (through an app or web browser),,Approximately every 10 - 14 days,,"Large/national big-box stores (Walmart, Target, K-Mart, etc.)",,,,,Small/local grocery stores,,,Less frequently than every 14 days,"Store-specific online services (Stop and Shop online delivery/pickup, Walmart+, etc)",Strongly Disagree,Once a week,Half-gallon,,Whole milk,,,,Lactose-free milk,,,,,,,$2-4,$100-150,4,1,3,2,Yes,Passive,8,Yes,When milk was not sour but it did not taste as I expected,When milk does not smell as I expected,,When the milk has a sour taste,When the milk container is dirty or damaged,When the milk is less than or equal to 2 days from expiration date,When the milk is expired,,,,,,Sometimes,Switch stores,,Switch milk producer / brand,Switch milk type,,,"Yes, to buy specific products",0-10%,Very Likely,Promoter,9,Unlikely,Passive,8,,,NA,,,NA,,,NA,,,NA,Very Likely,Promoter,9,Unlikely,Passive,8,1968,54,46-55,Female,,White,,,,,,,,,,High school diploma/ GED,Working full-time,"$100,000 to $149,999",Married,No,Michigan
R_3lYOb2aNr6fj2SG,5c2d426389f035000175d171,,,,,,,,,,,,None,,Several times a month,In a store,,,Approximately once a week,,,"Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)",,,,Small/local grocery stores,,,,,Strongly Disagree,Multiple times a day,Half-gallon,,,2%,1%,,,,,,,,,$0-2,$25-50,3,2,1,4,Yes,Passive,8,Yes,,When milk does not smell as I expected,,,,,,,,,,,Rarely,,,,,"No, nothing changed",,,,Likely,Passive,8,Neutral,Detractor,5,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,1968,54,46-55,Male,,,,,,,Native Hawaiian or Pacific Islander,,,,,Graduate Degree,Working full-time,"$150,000 or more",Married,Yes,Washington
R_3Hn0GIMUhOPzS7G,5cb4c5bad44c410017960aa0,,,,,,,,,Shellfish allergy,,,,,About once per week,In a store,Online (through an app or web browser),,Approximately every 10 - 14 days,,,"Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)",,,,Small/local grocery stores,,,Approximately every 10 - 14 days,"Store-specific online services (Stop and Shop online delivery/pickup, Walmart+, etc)",Strongly Disagree,Multiple times a week,Quart,,,2%,,,,,,,,,,$2-4,$100-150,1,2,4,3,Yes,Promoter,10,Yes,,,,,,,,,Other (please specify),,,"When I can't get milk I want, when milk date is not as far away as I want, when milk is bad earlier than expiration date",Rarely,,,Switch milk producer / brand,Switch milk type,,,,,Likely,Detractor,5,Very Likely,Detractor,5,,,NA,,,NA,,,NA,,,NA,Very Likely,Detractor,6,Likely,Detractor,5,1968,54,46-55,Female,,White,,,,,,,,,,Graduate Degree,Working full-time,"$30,000 to $39,999",Divorced,No,Washington
R_AsNlrV9HtOuFDMt,5d4459c166881d001c4d5451,,,,,,,,,,,,None,,Once in a few months or longer,In a store,,,Approximately every 10 - 14 days,,,"Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)",,,,,,,,,Strongly Disagree,Once a week,Half-gallon,,Whole milk,2%,,,Lactose-free milk,A2 milk,,,,,,$2-4,$150+,NA,NA,NA,NA,Yes,Passive,7,No,,,,,,,,,,,,,,,,,,,,,,Very Likely,Detractor,0,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,1968,54,46-55,Male,,White,,,,,,,,,,Bachelor's degree in college (4-year),Working full-time,"$100,000 to $149,999",Married,No,Louisiana
R_pA7fNCHNTo9i6FH,5dcf402982569a08ddd84086,,,,,,,,,,,,None,,About once per week,In a store,,,Approximately once a week,,,"Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)",,,,,,,,,Strongly Disagree,Multiple times a week,Quart,,Whole milk,,,,,,,,,,,$2-4,$25-50,2,1,3,4,Yes,Passive,8,No,,,,,,,,,,,,,,,,,,,,,,Very Likely,Passive,8,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,1968,54,46-55,Female,,White,,,,,,,,,,Graduate Degree,Working full-time,"$150,000 or more",Married,No,Maryland
R_3p5xCnK3aHRjHIM,5ddecf14d3ac2affdc8df54c,,,,,,,,,,,,None,,Several times a month,In a store,Online (through an app or web browser),,Approximately once a week,,"Large/national big-box stores (Walmart, Target, K-Mart, etc.)","Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)",,"Discount chains (Aldi, Dollar Tree, Dollar General, Big Lots, etc.)",,,,,Less frequently than every 14 days,"Store-specific online services (Stop and Shop online delivery/pickup, Walmart+, etc)",Strongly Disagree,Multiple times a week,Half-gallon,,,,,Skim milk,,,,,,,,$2-4,$100-150,4,1,3,2,Yes,Promoter,9,No,,,,,,,,,,,,,,,,,,,,,,Very Likely,Passive,8,,,NA,,,NA,,,NA,,,NA,,,NA,Very Likely,Passive,8,,,NA,1968,54,46-55,Female,,White,,,,,,,,,,Bachelor's degree in college (4-year),Working part-time,"$100,000 to $149,999",Married,Yes,Michigan
R_3dLFAd7Wrg0gVMV,60c50f3ccf2eebcf270b9488,,,,,,,,,,,,None,,About once a month,In a store,,,Less frequently than every 14 days,,,,"Specialty stores (Whole Foods, Trader Joe's, ethnic grocery stores, etc)",,,,,,,,Strongly Disagree,Less than once a week,Quart,,,,,,,,Cream-line milk,,,,,$4+,$50-100,3,2,1,4,Yes,Passive,7,Yes,,When milk does not smell as I expected,,,,,,When milk has a different texture than I expected,,,,,Sometimes,,,,,"No, nothing changed",,,,Likely,Detractor,4,Unlikely,Detractor,0,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,1968,54,46-55,Female,,White,,,,,,,,,,Some college but no degree,Working part-time,"$40,000 to $49,999",Married,No,North Carolina
R_24xiI2kU8OOoRA7,6129781ecb8007ce6248a915,Vegetarian,,,,,,,,,,,,,Several times a month,In a store,,,Approximately once a week,,,"Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)",,,,,,,,,Strongly Disagree,Once a day,Gallon,,,,,Skim milk,,,,,,,,$2-4,$50-100,3,1,4,2,Yes,Passive,8,No,,,,,,,,,,,,,,,,,,,,,,Very Likely,Passive,8,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,1968,54,46-55,Male,,White,,,,,,,,,,Bachelor's degree in college (4-year),Working full-time,"Less than $10,000",Divorced,No,New Jersey
R_vP88MP8Gpl5jo77,5b9c1a42c57b4b0001eedc61,,,,,,,,,,,,None,,About once a month,In a store,,,Approximately once a week,,"Large/national big-box stores (Walmart, Target, K-Mart, etc.)","Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)",,,,,,,,,Strongly Disagree,Multiple times a day,Half-gallon,,,,,,,,,,Other (please specify),,Organic ,$4+,$25-50,3,2,1,4,Yes,Promoter,10,No,,,,,,,,,,,,,,,,,,,,,,Very Likely,Promoter,9,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,1967,55,46-55,Female,,White,,,,,,,,,,Bachelor's degree in college (4-year),Working part-time,"$30,000 to $39,999",Married,No,Ohio
R_yR7poZfkdspBnNf,5b9efb73d1ff7a00013bfe84,,,,,,,,,,,,None,,Once in a few months or longer,In a store,Online (through an app or web browser),,Less frequently than every 14 days,,,,,,,Small/local grocery stores,,,Less frequently than every 14 days,"Store-specific online services (Stop and Shop online delivery/pickup, Walmart+, etc)",Strongly Disagree,Multiple times a week,Half-gallon,,,2%,1%,,,,,,,,,$2-4,$150+,3,2,4,1,Yes,Detractor,5,No,,,,,,,,,,,,,,,,,,,,,,Neutral,Detractor,5,,,NA,,,NA,,,NA,,,NA,,,NA,Likely,Detractor,5,,,NA,1967,55,46-55,Female,,White,Middle Eastern or North African,,,,,,,,,Bachelor's degree in college (4-year),Working full-time,"$10,000 to $19,999",Living with a partner,No,Pennsylvania
R_sSzzGBIV5PBkuJ3,5b9f09697b196f000195e1ed,,,,,,,,,,,,None,,Once in a few months or longer,In a store,,,Approximately once a week,,"Large/national big-box stores (Walmart, Target, K-Mart, etc.)","Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)",,,,,,,,,Strongly Disagree,Multiple times a day,Gallon,,,2%,1%,,,,,,,,,$2-4,$25-50,3,1,4,2,Yes,Promoter,10,No,,,,,,,,,,,,,,,,,,,,,,Very Likely,Passive,8,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,1967,55,46-55,Female,,White,,,American Indian or Alaska Native,,,,,,,Graduate Degree,Working full-time,"$100,000 to $149,999",Married,Yes,Mississippi
R_2VQN77Qd13YmaUn,5c40bb8880392f00015e8910,Vegetarian,,,,,,,,,,,,,About once per week,In a store,,,Approximately once a week,,"Large/national big-box stores (Walmart, Target, K-Mart, etc.)","Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)",,,,,,,,,Strongly Disagree,Multiple times a week,Gallon,,Whole milk,,,,,,,,,,,$2-4,$100-150,1,2,3,4,Yes,Promoter,10,Yes,,When milk does not smell as I expected,,When the milk has a sour taste,When the milk container is dirty or damaged,,,,,,,,Rarely,,,Switch milk producer / brand,,,,,,Very Likely,Promoter,10,Very Likely,Detractor,6,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,1967,55,46-55,Female,,White,,,,,,,,,,High school diploma/ GED,Unemployed and looking for work,"Less than $10,000",Divorced,No,Arizona
R_3rZqhufg3rgVAMc,5c4de8f726093e000134ee6e,,,,,,,,,,,,None,,About once per week,In a store,Online (through an app or web browser),,Approximately once a week,,"Large/national big-box stores (Walmart, Target, K-Mart, etc.)","Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)",,,,,,,Approximately every 10 - 14 days,"Store-specific online services (Stop and Shop online delivery/pickup, Walmart+, etc)",Strongly Disagree,Multiple times a day,Gallon,,,,,Skim milk,,,,,,,,$2-4,$100-150,4,2,3,1,Yes,Passive,8,No,,,,,,,,,,,,,,,,,,,,,,Very Likely,Passive,8,,,NA,,,NA,,,NA,,,NA,,,NA,Likely,Passive,8,,,NA,1967,55,46-55,Male,,White,,,,,,,,,,Graduate Degree,Working full-time,"$150,000 or more",Married,No,Arkansas
R_Q3QNjIGvZ9q4etj,5dcf4136cf8e7e086ea019e4,,,,,,,,,,,,None,,Several times a month,In a store,,,Approximately once a week,,,"Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)",,"Discount chains (Aldi, Dollar Tree, Dollar General, Big Lots, etc.)",,,,,,,Strongly Disagree,Multiple times a week,Gallon,,Whole milk,2%,1%,,,,,Traditional homogenized milk,,,,$2-4,$25-50,1,2,4,3,Yes,Promoter,10,Yes,When milk was not sour but it did not taste as I expected,When milk does not smell as I expected,,When the milk has a sour taste,,When the milk is less than or equal to 2 days from expiration date,When the milk is expired,,,,,,Rarely,Switch stores,,Switch milk producer / brand,,,,"Yes, to buy specific products",0-10%,Very Likely,Promoter,9,Neutral,Detractor,6,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,1967,55,46-55,Female,,White,,,,,,,,,,Bachelor's degree in college (4-year),Working part-time,"$30,000 to $39,999",Married,No,North Carolina
R_1FesmDrMPJu7ZBG,5deaf334789cb321c7f002c2,,,,,,,,,,,Other dietary restriction,,,About once per week,In a store,Online (through an app or web browser),,Approximately once a week,,,"Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)",,,,,,,Approximately every 10 - 14 days,"Store-specific online services (Stop and Shop online delivery/pickup, Walmart+, etc)",Strongly Disagree,Once a day,Gallon,,,,1%,,,,,,Other (please specify),,Chocolate,$2-4,$50-100,3,1,4,2,Yes,Promoter,10,Yes,,,,,When the milk container is dirty or damaged,,,,,,,,Rarely,,,,,"No, nothing changed",,,,Very Likely,Promoter,10,Very Likely,Promoter,9,,,NA,,,NA,,,NA,,,NA,Very Likely,Promoter,10,Neutral,Detractor,5,1967,55,46-55,Female,,White,,,,,,,,,,Bachelor's degree in college (4-year),Working full-time,"$70,000 to $79,999",Living with a partner,No,Texas
R_sB69Fb9cCbNTinv,5e1efdb3a8c111230db526ff,,,,,,,,,,,,None,,More than once a week,In a store,,,Multiple times a week,,,"Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)","Specialty stores (Whole Foods, Trader Joe's, ethnic grocery stores, etc)",,,,,,,,Strongly Disagree,Once a day,Gallon,,Whole milk,,,,,,,,,,,$4+,$50-100,1,3,2,4,Yes,Passive,7,No,,,,,,,,,,,,,,,,,,,,,,Very Likely,Promoter,9,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,1967,55,46-55,Male,,,,,,Asian (including South Asian),,,,,,High school diploma/ GED,Working full-time,"$40,000 to $49,999",Married,Yes,California
R_3L0YzQqgitAt6jA,5efe4033859ac314b6d79a50,,,,,,,,,,,,None,,Once in a few months or longer,In a store,,,Approximately every 10 - 14 days,,,"Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)",,,,,,,,,Strongly Disagree,Multiple times a week,Half-gallon,,Whole milk,,,,,,,,,,,$0-2,$50-100,4,2,3,1,Yes,Promoter,10,No,,,,,,,,,,,,,,,,,,,,,,Very Likely,Promoter,10,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,1967,55,46-55,Female,,White,,,,,,,,,,Some college but no degree,Other,"$50,000 to $59,999",Married,No,Nevada
R_2ypFrFrByM5TfeN,5fd7f08920e71c0f734ee097,,,,,,,,,,,,None,,About once a month,In a store,,,Less frequently than every 14 days,,"Large/national big-box stores (Walmart, Target, K-Mart, etc.)","Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)",,,,,,,,,Strongly Disagree,Less than once a week,Half-gallon,,,2%,1%,,Lactose-free milk,,,,,,,$2-4,$50-100,4,2,3,1,Yes,Passive,8,Yes,When milk was not sour but it did not taste as I expected,When milk does not smell as I expected,,When the milk has a sour taste,,,When the milk is expired,When milk has a different texture than I expected,,,,,Sometimes,,,,Switch milk type,,,,,Very Likely,Detractor,5,Unlikely,Detractor,2,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,1967,55,46-55,Female,,White,,,,,,,,,,Bachelor's degree in college (4-year),Working part-time,"$40,000 to $49,999",Divorced,No,Kentucky
R_2EAZ3kecsSCNWNU,60bd28cc95ab27d4f4f6ada3,,,,,,,,,,,,None,,Several times a month,In a store,,,Approximately once a week,"Warehouse club stores (Costco, Sam's Club, BJ's, etc.)","Large/national big-box stores (Walmart, Target, K-Mart, etc.)","Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)",,"Discount chains (Aldi, Dollar Tree, Dollar General, Big Lots, etc.)",,,,,,,Strongly Disagree,Multiple times a week,Gallon,,Whole milk,,,,,,,,,,,$4+,$150+,1,4,3,2,Yes,Promoter,10,No,,,,,,,,,,,,,,,,,,,,,,Very Likely,Promoter,10,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,1967,55,46-55,Male,,White,,,,,,,,,,Graduate Degree,Working full-time,"$150,000 or more",Divorced,No,Delaware
R_12rUocRxMzq1H1O,60ff42b20bee1078e198b4e5,,,,,,,,,,,,None,,Several times a month,In a store,,,Approximately once a week,,"Large/national big-box stores (Walmart, Target, K-Mart, etc.)",,,,,Small/local grocery stores,,,,,Strongly Disagree,Multiple times a week,Gallon,,,2%,1%,,,,,,,,,$2-4,$50-100,4,1,2,3,Yes,Passive,8,Yes,When milk was not sour but it did not taste as I expected,When milk does not smell as I expected,When you get sick from the food product,When the milk has a sour taste,When the milk container is dirty or damaged,When the milk is less than or equal to 2 days from expiration date,When the milk is expired,When milk has a different texture than I expected,,,,,Sometimes,,,Switch milk producer / brand,,,,,,Very Likely,Passive,8,Likely,Passive,7,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,1967,55,46-55,Female,,White,,,,,,,,,,Bachelor's degree in college (4-year),Working full-time,"$150,000 or more",Married,No,New Hampshire
R_1BSeZM9NxRVpTAm,55f5f57f32af740012171ce6,,,,,,,,,,,,None,,Once in a few months or longer,In a store,,,Approximately once a week,,"Large/national big-box stores (Walmart, Target, K-Mart, etc.)","Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)","Specialty stores (Whole Foods, Trader Joe's, ethnic grocery stores, etc)",,,Small/local grocery stores,,,,,Strongly Disagree,Once a day,Half-gallon,,Whole milk,,,,,,,,,,,$4+,$25-50,2,4,3,1,Yes,Passive,7,Yes,When milk was not sour but it did not taste as I expected,When milk does not smell as I expected,,When the milk has a sour taste,,,,,,,,,Sometimes,,,Switch milk producer / brand,,,,,,Very Likely,Passive,8,Likely,Detractor,4,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,1966,56,56-65,Female,,White,,,,,,,,,,Bachelor's degree in college (4-year),Working full-time,"$100,000 to $149,999",Married,No,Connecticut
R_3hhl03ojWOcIF6N,578e195416020100010400f4,,,,,,,,,,,,None,,Once in a few months or longer,In a store,,,Approximately every 10 - 14 days,,,"Large supermarkets (Harps, Tops, Sprouts, Kroger, Publix, Albertsons, etc.)",,,,,,,,,Strongly Disagree,Once a week,Half-gallon,,Whole milk,,,,,,,,,,,$2-4,$25-50,2,4,3,1,Yes,Promoter,9,No,,,,,,,,,,,,,,,,,,,,,,Very Likely,Promoter,10,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,1966,56,56-65,Female,,White,,,,,,,,,,Bachelor's degree in college (4-year),Working full-time,"$70,000 to $79,999",Married,No,Virginia
